Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,folder_date
0.63629845,0.579791837,0.449472518,0.43423406,0.548863899,0.938866725,0.301660852,0.718686766,0.390919659,0.799183092,2024-01-24
0.93016696,0.227455543,0.590318291,0.921183366,0.637476486,0.989501302,0.164332209,0.460567115,0.665002462,0.676638233,2024-01-24
0.372401617,0.944025554,0.254406205,0.73429328,0.845594819,0.489159527,0.957216676,0.347577815,0.277746334,0.827813253,2024-01-24
0.032965347,0.191864629,0.656926168,0.889223625,0.91024993,0.73096569,0.705181924,0.261728649,0.865951467,0.284690411,2024-01-24
0.892663928,0.553082072,0.051874168,0.816970293,0.626196868,0.018611184,0.757883901,0.442763879,0.018492614,0.944877301,2024-01-24
0.769646091,0.610784428,0.161330306,0.509380186,0.360851116,0.573863573,0.993500264,0.841016543,0.513592826,0.498929173,2024-01-24
0.939896507,0.260361992,0.144163245,0.515053563,0.92756851,0.844495879,0.43580872,0.950697161,0.845711684,0.754803001,2024-01-24
0.10213557,0.775436067,0.288818328,0.017725369,0.661946448,0.955646265,0.050186273,0.85169106,0.941416024,0.258759241,2024-01-24
0.650450004,0.341327145,0.456441741,0.401053929,0.93700236,0.168662073,0.626344478,0.021715583,0.551513326,0.690173354,2024-01-24
0.375121227,0.201523315,0.081265155,0.146976987,0.845997072,0.145526832,0.550927403,0.051506221,0.297509442,0.333857395,2024-01-24
0.344341962,0.708629557,0.551493169,0.551246595,0.680189243,0.537874254,0.690541333,0.278414402,0.277749542,0.643279312,2024-01-24
0.811805476,0.339028032,0.631636477,0.955254134,0.290086178,0.046997345,0.032479212,0.973696636,0.004726214,0.554946674,2024-01-24
0.978104656,0.31394192,0.72622855,0.674413219,0.388064299,0.229838683,0.282593025,0.488814695,0.659381188,0.292586557,2024-01-24
0.503299164,0.558365832,0.752601043,0.725245129,0.991394304,0.466081386,0.89177231,0.916493108,0.960044655,0.360337002,2024-01-24
0.496903727,0.538062265,0.729465827,0.924137717,0.145858347,0.884835322,0.002216094,0.984711268,0.05502959,0.715382597,2024-01-24
0.88171168,0.531545778,0.793157371,0.358184122,0.201630959,0.407646063,0.846820541,0.654957342,0.33608253,0.424761407,2024-01-24
0.237528826,0.383075948,0.904139374,0.34750313,0.41000189,0.474956051,0.72154505,0.649396488,0.627572026,0.185453524,2024-01-24
0.965203245,0.361442014,0.559844361,0.232812995,0.760348643,0.856420606,0.900760865,0.882618075,0.446027916,0.162205669,2024-01-24
0.348343139,0.220536958,0.901102029,0.027282051,0.105449705,0.356023709,0.080245303,0.973230762,0.202251226,0.446940896,2024-01-24
0.76732756,0.541793295,0.765603514,0.348971698,0.221977235,0.648288795,0.465023696,0.471538307,0.940099817,0.785102497,2024-01-24
0.117924408,0.833218677,0.33999594,0.894543809,0.69317855,0.039893164,0.093401248,0.737437099,0.150541334,0.614864993,2024-01-24
0.856806317,0.985999462,0.534784824,0.27072905,0.978999341,0.422282911,0.169734944,0.994534635,0.273971204,0.494263394,2024-01-24
0.979794498,0.472460059,0.967517838,0.321024103,0.404472944,0.848198943,0.119605107,0.645106898,0.770359177,0.825954887,2024-01-24
0.7437666,0.013912943,0.731551633,0.29313128,0.390703992,0.272593279,0.482586318,0.987788938,0.065717183,0.1486306,2024-01-24
0.881764545,0.581729793,0.597092749,0.689609028,0.702745589,0.69906331,0.073785182,0.471068491,0.496677434,0.315000444,2024-01-24
0.376302153,0.680328188,0.130365333,0.065196062,0.664224823,0.207191093,0.041224341,0.432721597,0.831375141,0.01915279,2024-01-24
0.258346413,0.408711344,0.052437885,0.32651994,0.695227893,0.733664151,0.863659382,0.88919643,0.865065534,0.269158672,2024-01-24
0.209391948,0.633578289,0.371049624,0.207567874,0.455590442,0.461059295,0.277791629,0.111060487,0.175287398,0.8801949,2024-01-24
0.093176073,0.805896179,0.535793468,0.885468553,0.757845551,0.051029505,0.350937776,0.602389641,0.860157688,0.640925114,2024-01-24
0.138773559,0.770721483,0.467741721,0.430756729,0.718500782,0.953313332,0.743348173,0.822412949,0.009475342,0.521356623,2024-01-24
0.339697223,0.327661005,0.621070104,0.757092235,0.264582814,0.066060814,0.209316557,0.438778216,0.877543963,0.124285227,2024-01-24
0.848053849,0.933098435,0.789930025,0.547188391,0.842785916,0.193755278,0.516340572,0.655188442,0.364452632,0.253865727,2024-01-24
0.83857987,0.112991299,0.967176462,0.643930804,0.698310032,0.126889633,0.562931504,0.650937024,0.771206086,0.756989683,2024-01-24
0.830480566,0.732245908,0.500156594,0.968541553,0.993859072,0.928861843,0.075491049,0.207187484,0.585925062,0.33996676,2024-01-24
0.338254974,0.618883804,0.251713556,0.936856485,0.377336359,0.628053523,0.745626456,0.341166797,0.868776167,0.715624222,2024-01-24
0.47258114,0.621072877,0.218514011,0.881194625,0.781643648,0.696119429,0.572782882,0.184569411,0.536806948,0.649871734,2024-01-24
0.692725465,0.698193555,0.726635914,0.659234252,0.756811277,0.717265026,0.983902566,0.627865459,0.950410333,0.133623529,2024-01-24
0.916803481,0.316040148,0.710605174,0.774339752,0.365384155,0.214139377,0.922393683,0.137185166,0.957450899,0.161841861,2024-01-24
0.254399929,0.062747691,0.50778757,0.817625363,0.126996721,0.561501789,0.630655166,0.603784257,0.712994588,0.162620989,2024-01-24
0.790466235,0.132364513,0.480826247,0.212191581,0.675601238,0.332121869,0.792288978,0.073804407,0.091162107,0.743834806,2024-01-24
0.272342047,0.22065744,0.099576266,0.312243244,0.098434878,0.340592634,0.352451098,0.864317087,0.485561741,0.845006176,2024-01-24
0.841147737,0.171127428,0.163561276,0.116467148,0.80072213,0.870195408,0.695749528,0.202059793,0.307124872,0.041704046,2024-01-24
0.894427338,0.157839532,0.910958889,0.354268687,0.478238622,0.370586491,0.72611267,0.734919922,0.627965581,0.625084711,2024-01-24
0.087353416,0.040850128,0.139071904,0.353076971,0.431105116,0.576367588,0.644176471,0.143149534,0.60001608,0.626555658,2024-01-24
0.149334897,0.891152138,0.854705207,0.051727858,0.467028468,0.288793483,0.448216574,0.072386953,0.283418597,0.988252012,2024-01-24
0.381116241,0.513263265,0.305104689,0.991894905,0.339259136,0.801686528,0.181567116,0.455248861,0.297722135,0.392709882,2024-01-24
0.260494844,0.040445862,0.915094274,0.11495849,0.466518021,0.238168642,0.475620674,0.331507952,0.386308538,0.038341338,2024-01-24
0.812757697,0.086100875,0.635076671,0.621360859,0.325891711,0.752600059,0.853505081,0.237758026,0.351986544,0.580955527,2024-01-24
0.296845041,0.341207804,0.692367993,0.912216058,0.582286775,0.304479487,0.029781771,0.292656067,0.767547385,0.142537549,2024-01-24
0.550736929,0.599371182,0.134663668,0.308559915,0.278707408,0.180929372,0.609371922,0.751430309,0.548466081,0.338744448,2024-01-24
0.682197035,0.631763544,0.14054044,0.458317406,0.941008111,0.092773115,0.094173774,0.867501982,0.424144216,0.659654861,2024-01-24
0.13902221,0.435956408,0.478370371,0.377861265,0.593166616,0.131039375,0.051800648,0.081706404,0.868436975,0.190718656,2024-01-24
0.498264482,0.82428167,0.215562345,0.77785665,0.72379093,0.657422523,0.419605105,0.97375935,0.786252673,0.806833788,2024-01-24
0.864279442,0.719012334,0.634350404,0.951505456,0.769752604,0.979128088,0.160343634,0.95658021,0.831291301,0.598106828,2024-01-24
0.602160265,0.719707055,0.250150837,0.546287576,0.87693111,0.587582939,0.361649376,0.365582964,0.685914691,0.188127885,2024-01-24
0.300352799,0.518012989,0.681803104,0.233632835,0.130260811,0.920319268,0.696247295,0.724019882,0.711344734,0.459134354,2024-01-24
0.071369558,0.59191433,0.162823405,0.94727548,0.51946055,0.879127187,0.446702367,0.512614402,0.685726892,0.474680067,2024-01-24
0.095252439,0.495344666,0.293379183,0.233262781,0.842797646,0.0382604,0.000222496,0.384748048,0.609322132,0.848967159,2024-01-24
0.046821411,0.446631011,0.088141194,0.607687761,0.097689156,0.607795866,0.029312122,0.954203394,0.34361477,0.217551495,2024-01-24
0.364366058,0.947422197,0.706503809,0.841815498,0.28786153,0.367201304,0.629199083,0.733553759,0.72188427,0.276552683,2024-01-24
0.084081754,0.425649755,0.10508544,0.510473848,0.471086502,0.051299248,0.896219492,0.461432846,0.964415959,0.815464485,2024-01-24
0.566308703,0.521970814,0.231661153,0.467596486,0.592466849,0.530692187,0.630476161,0.472432894,0.503796414,0.525548651,2024-01-24
0.310835484,0.591980051,0.609846837,0.319450458,0.073837229,0.206887234,0.183647913,0.255725566,0.824831624,0.36776536,2024-01-24
0.455682957,0.885403128,0.054299737,0.19121672,0.662113608,0.528368519,0.423141047,0.46794957,0.431125903,0.235039902,2024-01-24
0.882077571,0.225578642,0.206645372,0.734268601,0.506284708,0.854551485,0.261796497,0.397654943,0.395765299,0.000317987,2024-01-24
0.340093783,0.62622486,0.714508809,0.460176892,0.23834259,0.146888661,0.225456806,0.437394337,0.189675455,0.153637627,2024-01-24
0.505978804,0.100183738,0.280783315,0.837501203,0.134381954,0.099563125,0.075131509,0.997822177,0.728174152,0.240211582,2024-01-24
0.026818609,0.769389956,0.921872675,0.505119134,0.522123067,0.769230936,0.032152283,0.609083569,0.123042312,0.841244563,2024-01-24
0.393683873,0.146650856,0.937220905,0.866298443,0.268625072,0.017455693,0.728926168,0.552269191,0.482845709,0.531680884,2024-01-24
0.286702913,0.674884761,0.369441709,0.152918641,0.296379256,0.853640351,0.960593985,0.43297119,0.566918476,0.678174497,2024-01-24
0.096605395,0.626266107,0.04947909,0.36533711,0.737036942,0.873807801,0.016960366,0.962072555,0.405517542,0.532691459,2024-01-24
0.277084488,0.295980457,0.164027059,0.301112608,0.326827985,0.203319245,0.834282708,0.556599508,0.646682339,0.273299731,2024-01-24
0.037682952,0.277268746,0.255437255,0.520068543,0.33533782,0.675557012,0.399455245,0.492479893,0.375968893,0.712831859,2024-01-24
0.368327483,0.187606539,0.356165068,0.60866242,0.838926047,0.386288899,0.411080521,0.627001511,0.730144617,0.600089731,2024-01-24
0.011812015,0.207936168,0.946127735,0.582843922,0.128632543,0.915455286,0.92504772,0.458101495,0.751815305,0.616807136,2024-01-24
0.946065386,0.349631687,0.494428915,0.782499309,0.419524615,0.00784455,0.420867102,0.935789496,0.681411043,0.472462729,2024-01-24
0.240809641,0.586308493,0.771529519,0.959161465,0.934042136,0.018368882,0.496590071,0.716421019,0.802945318,0.951484293,2024-01-24
0.260763959,0.044980093,0.468488963,0.602458744,0.07251372,0.493105265,0.293065709,0.765590559,0.07092243,0.914121163,2024-01-24
0.23663437,0.70440047,0.080145564,0.141829328,0.077851951,0.974759354,0.570033078,0.726539999,0.337499445,0.796613699,2024-01-24
0.023582263,0.626491793,0.018928862,0.378012105,0.798861164,0.47189473,0.434369372,0.159250047,0.529090635,0.250160849,2024-01-24
0.961700712,0.542104563,0.347937268,0.203986442,0.984826683,0.983905903,0.821875582,0.706159213,0.499924602,0.463418685,2024-01-24
0.476707934,0.826526779,0.138986466,0.709572912,0.122828676,0.265675794,0.80139344,0.816498037,0.246916288,0.841284182,2024-01-24
0.988142885,0.401217354,0.215384748,0.882966177,0.957914251,0.958267741,0.229328203,0.933038807,0.255209565,0.157962849,2024-01-24
0.284586334,0.793202814,0.590696817,0.225682177,0.136097364,0.077707972,0.101590887,0.817948969,0.759923744,0.415631047,2024-01-24
0.404804184,0.490599444,0.514579184,0.380003808,0.278987525,0.183577993,0.79983787,0.342928276,0.523937686,0.359500968,2024-01-24
0.297198438,0.996011172,0.768672017,0.511553352,0.914603185,0.037104805,0.872136477,0.893590657,0.919942131,0.918883677,2024-01-24
0.977878303,0.858502283,0.331741667,0.489510333,0.672131724,0.560805425,0.147054711,0.661431874,0.622014703,0.10715541,2024-01-24
0.278784318,0.976644532,0.065381406,0.943676158,0.241515655,0.466223792,0.813120358,0.996175305,0.49993099,0.629232695,2024-01-24
0.587107136,0.294748354,0.197720152,0.510408491,0.502573747,0.728820716,0.39593627,0.481970775,0.007805031,0.860500227,2024-01-24
0.905619485,0.029643357,0.101760011,0.695887867,0.545213894,0.49034977,0.891478215,0.803649586,0.792901285,0.778409134,2024-01-24
0.148323369,0.008382681,0.032012718,0.090001182,0.42903559,0.438093096,0.625807872,0.782340387,0.793507462,0.118899439,2024-01-24
0.504559255,0.859357991,0.709529638,0.445980129,0.772149728,0.374605472,0.658093082,0.506416888,0.771221292,0.046518734,2024-01-24
0.952079271,0.296475707,0.971772142,0.383638521,0.983018512,0.990673152,0.613890969,0.826278505,0.90752915,0.129589977,2024-01-24
0.802982975,0.458894382,0.501722681,0.523649746,0.949916257,0.442882227,0.774490046,0.821344953,0.15040177,0.261658808,2024-01-24
0.018302817,0.335039564,0.508665772,0.060921455,0.980534651,0.277373417,0.192818971,0.053713895,0.660284353,0.126158803,2024-01-24
0.85583884,0.473939213,0.88279028,0.27374367,0.554030347,0.364137192,0.863657467,0.594799655,0.50319514,0.162691672,2024-01-24
0.183350615,0.311444798,0.253929629,0.450690289,0.69338503,0.59435456,0.608536291,0.53227723,0.902755948,0.466935058,2024-01-24
0.489956996,0.392819007,0.943017841,0.664138926,0.125136225,0.233839259,0.956709051,0.79924512,0.443533415,0.599870811,2024-01-24
0.243044231,0.534827338,0.789887563,0.913827238,0.094496296,0.156951304,0.094782645,0.22262985,0.440624465,0.631122697,2024-01-24
0.832220201,0.187886549,0.339549596,0.769090819,0.272714362,0.207389925,0.066740987,0.045365638,0.602590687,0.471625564,2024-01-24
0.371995146,0.816132207,0.909780636,0.628843352,0.591996929,0.507738039,0.284864728,0.029487781,0.341377196,0.232223281,2024-01-24
0.055077063,0.746206594,0.572464585,0.202335311,0.85938402,0.768002023,0.075109682,0.116682637,0.788476107,0.569712049,2024-01-24
0.078110613,0.581503621,0.557691718,0.416373911,0.558493074,0.293363639,0.738844523,0.93025836,0.489595159,0.023997327,2024-01-24
0.616290508,0.481475673,0.015520402,0.107703093,0.893844746,0.259033517,0.571548487,0.91708268,0.748963299,0.24967588,2024-01-24
0.390100622,0.327404503,0.651417741,0.275329006,0.098490115,0.322106801,0.125478919,0.973202052,0.904239626,0.146798868,2024-01-24
0.515068652,0.830306002,0.8573854,0.328229634,0.533860441,0.526976616,0.732099128,0.25389794,0.393975966,0.069250323,2024-01-24
0.802182579,0.617863675,0.017981385,0.202699129,0.47364417,0.023876975,0.982135572,0.07695183,0.707622085,0.521967335,2024-01-24
0.391752642,0.361572338,0.041962373,0.624593817,0.219120149,0.811770593,0.405862617,0.431089806,0.505341896,0.574350164,2024-01-24
0.647978182,0.975212874,0.441239851,0.406972906,0.547011684,0.98228574,0.083102899,0.936308904,0.310088744,0.810499792,2024-01-24
0.299418253,0.588841405,0.554577775,0.721294079,0.138907009,0.559996617,0.919895561,0.539542447,0.521131187,0.803891211,2024-01-24
0.566170156,0.065410839,0.28532869,0.150507951,0.262840824,0.696169651,0.98214162,0.014664184,0.92971243,0.857950337,2024-01-24
0.331874558,0.273831165,0.89997375,0.552451881,0.035185598,0.243491324,0.773227191,0.068695236,0.070802158,0.940486203,2024-01-24
0.803659914,0.664585813,0.493982541,0.068153077,0.565191364,0.895757948,0.634679792,0.543381454,0.009321118,0.787812417,2024-01-24
0.036063004,0.48402807,0.094598687,0.751995727,0.368871308,0.196447839,0.085315259,0.35396524,0.340701734,0.871550442,2024-01-24
0.156917912,0.577827213,0.887624671,0.784089625,0.249015153,0.060256346,0.161440231,0.479362855,0.269456474,0.921351525,2024-01-24
0.707053937,0.509593507,0.8195861,0.672751168,0.393091524,0.934305208,0.209756223,0.719948914,0.580842521,0.610406329,2024-01-24
0.357098743,0.839888987,0.600640447,0.792202972,0.3120315,0.616765717,0.594530154,0.683244382,0.389251394,0.621563657,2024-01-24
0.207025695,0.705322981,0.999392026,0.268555364,0.799161225,0.28963925,0.184912592,0.905794261,0.915012377,0.492694352,2024-01-24
0.412922896,0.388151137,0.317612801,0.29599771,0.439659849,0.148515308,0.689455923,0.071181134,0.205219644,0.333723438,2024-01-24
0.829648352,0.234926578,0.16420623,0.860772839,0.512315086,0.759813109,0.561627321,0.276225237,0.390649217,0.952485146,2024-01-24
0.049269403,0.296783199,0.836679562,0.944228083,0.067295115,0.203545531,0.260036693,0.875824765,0.81574856,0.375450913,2024-01-24
0.233486961,0.20616177,0.122174086,0.271110558,0.272044327,0.965110084,0.873149936,0.127760595,0.895961194,0.398123948,2024-01-24
0.434916389,0.802149622,0.37254441,0.747699455,0.770265196,0.279978182,0.084807036,0.13356212,0.070230965,0.636074858,2024-01-24
0.075273365,0.535264874,0.841785273,0.755573592,0.296251932,0.208674529,0.009694011,0.619299665,0.923005509,0.992047829,2024-01-24
0.25575405,0.046932728,0.401807898,0.016132728,0.898138102,0.963111952,0.736966896,0.157631167,0.257932897,0.421214683,2024-01-24
0.445277884,0.8177167,0.023003995,0.805308787,0.132998948,0.020945799,0.160039835,0.412396059,0.913896145,0.360948249,2024-01-24
0.843673244,0.056861371,0.504399884,0.175165674,0.462618784,0.597012128,0.501329063,0.11209159,0.12869262,0.787469809,2024-01-24
0.160311128,0.411846616,0.203664382,0.147797215,0.354740119,0.398021788,0.626725661,0.377862196,0.376680715,0.802767594,2024-01-24
0.777318869,0.885645594,0.524468861,0.95803152,0.062762063,0.292521219,0.257782052,0.520971461,0.563412271,0.364072386,2024-01-24
0.81452053,0.948065235,0.434171974,0.982834247,0.246798939,0.579083388,0.732127997,0.101174938,0.018619338,0.273893417,2024-01-24
0.865612642,0.579006854,0.306303734,0.754167826,0.952011448,0.173929394,0.368099897,0.211929154,0.445561302,0.371417377,2024-01-24
0.279836029,0.889633844,0.409499353,0.798768097,0.22702743,0.241791491,0.554075697,0.877669871,0.988917874,0.510861937,2024-01-24
0.259416076,0.522218613,0.322100309,0.198893047,0.021152728,0.950545499,0.98434651,0.220985769,0.862692658,0.036611578,2024-01-24
0.62549711,0.992769579,0.690708942,0.770358772,0.777814735,0.714732895,0.95306377,0.425303982,0.259434992,0.72797405,2024-01-24
0.162111964,0.241604165,0.368955154,0.437543284,0.883836484,0.22542257,0.448635605,0.275667968,0.731768423,0.043408165,2024-01-24
0.246319159,0.514325191,0.178713909,0.841044583,0.140549737,0.227700161,0.717289581,0.477106971,0.953636015,0.295100498,2024-01-24
0.709777044,0.689160137,0.412277855,0.968111832,0.430519764,0.743954455,0.686301501,0.044055405,0.107408234,0.514165163,2024-01-24
0.732232724,0.757140201,0.812024294,0.574169748,0.411248528,0.677173969,0.212941776,0.250541993,0.15833529,0.107579379,2024-01-24
0.267296687,0.864279148,0.516136548,0.12646434,0.963330136,0.325352922,0.450032056,0.294038718,0.853532437,0.953716104,2024-01-24
0.944643257,0.866483271,0.573655864,0.172309132,0.434145156,0.347062645,0.620689089,0.712511576,0.164027393,0.733361373,2024-01-24
0.356658273,0.915220813,0.622933728,0.573782632,0.177714938,0.688745745,0.826064376,0.218219274,0.164720486,0.290003385,2024-01-24
0.646441486,0.288530914,0.936616728,0.848445369,0.358043926,0.780086358,0.409176602,0.970581329,0.475720941,0.205427827,2024-01-24
0.165463439,0.003999731,0.776072941,0.902933194,0.938117002,0.447961549,0.21262519,0.064971531,0.324624168,0.281386372,2024-01-24
0.13701366,0.794314356,0.980823789,0.789800405,0.976080911,0.065809699,0.918844481,0.767298273,0.129900931,0.013564289,2024-01-24
0.927825443,0.571617647,0.917467637,0.862127731,0.907395128,0.438568422,0.947764357,0.021171062,0.711960764,0.76966946,2024-01-24
0.991391104,0.493434271,0.060508837,0.170030074,0.337719516,0.098182125,0.266256484,0.69709169,0.092753871,0.061879811,2024-01-24
0.875396243,0.375547446,0.172356117,0.99978886,0.823282809,0.893097541,0.518344591,0.729154904,0.185547009,0.972123444,2024-01-24
0.221344749,0.232441655,0.800762415,0.430103952,0.195732232,0.493537577,0.94914822,0.18635173,0.091663488,0.897455408,2024-01-24
0.028667738,0.483671078,0.591248585,0.485936916,0.203154627,0.694051025,0.058513767,0.631834402,0.779102966,0.668523958,2024-01-24
0.944834051,0.137797637,0.848253981,0.559318218,0.294525715,0.322254705,0.542477914,0.463486135,0.525667238,0.003347353,2024-01-24
0.389241041,0.674203959,0.772493456,0.903273531,0.837054599,0.750494602,0.048913037,0.253438221,0.053358083,0.523064962,2024-01-24
0.181453083,0.786042483,0.142144558,0.504327925,0.725488166,0.807225639,0.085516547,0.896857586,0.63198137,0.467837056,2024-01-24
0.909578452,0.510659592,0.464863837,0.227912676,0.448336985,0.451823816,0.529248783,0.654760069,0.202067765,0.925763131,2024-01-24
0.903610208,0.233356886,0.422909888,0.399406108,0.7075217,0.730065774,0.674791731,0.483237787,0.446612501,0.357779474,2024-01-24
0.722878599,0.096410129,0.413149491,0.582306766,0.556181977,0.356908077,0.301681619,0.032023766,0.965245939,0.442985384,2024-01-24
0.725547073,0.399098644,0.407142553,0.461670609,0.295779034,0.756997746,0.56586519,0.757767765,0.077025314,0.381997496,2024-01-24
0.724669859,0.56356047,0.442158131,0.321180031,0.175875832,0.803706946,0.879410781,0.663648494,0.158508504,0.521652812,2024-01-24
0.295306856,0.843357314,0.707502922,0.369546352,0.589713112,0.93502617,0.023885435,0.618892376,0.737559618,0.614219658,2024-01-24
0.575453545,0.97925731,0.593500122,0.454392093,0.725432845,0.20070716,0.563182217,0.49010337,0.679871857,0.867120657,2024-01-24
0.918187715,0.8171148,0.762924745,0.166434545,0.710081415,0.180286904,0.263517528,0.902969622,0.969956617,0.076498938,2024-01-24
0.165052612,0.310567185,0.928646502,0.165344478,0.575263135,0.166193867,0.404837215,0.848429864,0.039317353,0.583992892,2024-01-24
0.884151792,0.065275533,0.498730342,0.469680216,0.54531293,0.869168581,0.135025765,0.776710064,0.939180222,0.869106961,2024-01-24
0.306836191,0.078466681,0.977027887,0.023090419,0.35512516,0.762541611,0.324708559,0.861021442,0.708449278,0.834682617,2024-01-24
0.355314171,0.20803421,0.079907206,0.123607325,0.543538344,0.031978571,0.440495081,0.966383973,0.336933571,0.254715463,2024-01-24
0.342197638,0.9637067,0.166007973,0.748335359,0.911104189,0.505231917,0.794501902,0.735923457,0.322247848,0.001078001,2024-01-24
0.565863598,0.055710656,0.565716713,0.066595368,0.177546881,0.645336673,0.413598355,0.334944487,0.632397246,0.803993111,2024-01-24
0.821556777,0.974619775,0.651484588,0.779874748,0.347892743,0.319542123,0.753361731,0.568961669,0.765777762,0.441456336,2024-01-24
0.294657002,0.078327981,0.502147713,0.556045737,0.808085199,0.15970643,0.80317859,0.608445404,0.755585523,0.764485985,2024-01-24
0.070353865,0.876186653,0.409411389,0.254613681,0.459566887,0.023932927,0.356983543,0.372200158,0.142861643,0.100061673,2024-01-24
0.339609402,0.196057293,0.997156096,0.112611746,0.782470881,0.051272082,0.482680576,0.575444826,0.287143027,0.498527264,2024-01-24
0.468222999,0.14184117,0.597610945,0.641940474,0.578110498,0.178009604,0.582016745,0.252558829,0.915343274,0.282308878,2024-01-24
0.664189432,0.698556252,0.153483245,0.401421324,0.579994723,0.729070558,0.978147076,0.120483084,0.076683302,0.811508823,2024-01-24
0.119567415,0.484493648,0.040954571,0.317502331,0.89078649,0.16702374,0.133948403,0.572804563,0.128659594,0.263446771,2024-01-24
0.930340544,0.652724363,0.627055606,0.928848095,0.188975144,0.662988984,0.570493232,0.78747914,0.665655381,0.798676311,2024-01-24
0.254894746,0.24349381,0.656452751,0.643556127,0.156318814,0.056549513,0.395773603,0.214261812,0.106025264,0.496595466,2024-01-24
0.352321097,0.368533293,0.686127058,0.494446805,0.840728877,0.773733612,0.83847591,0.647449033,0.687085534,0.428621348,2024-01-24
0.696845752,0.459125029,0.817047446,0.847461116,0.22253981,0.88604342,0.68269793,0.266941567,0.72515726,0.228645799,2024-01-24
0.247278018,0.464880574,0.244982245,0.08928693,0.911682792,0.264000566,0.854246984,0.7763951,0.576338033,0.596511698,2024-01-24
0.02557411,0.893374588,0.850204862,0.498672839,0.418138021,0.304212161,0.774072277,0.856518145,0.45121255,0.376806504,2024-01-24
0.608783818,0.754738834,0.039594956,0.960180243,0.477296392,0.684762293,0.884773123,0.407101023,0.422681483,0.755306855,2024-01-24
0.294359063,0.661698639,0.018311453,0.432914123,0.292170277,0.338229916,0.383827547,0.514277786,0.994473882,0.345409604,2024-01-24
0.539070219,0.075264035,0.273642271,0.145574248,0.220574375,0.43850392,0.235232277,0.62974537,0.549278235,0.865607813,2024-01-24
0.068663956,0.022606311,0.657569043,0.740884778,0.252756824,0.455968222,0.486798624,0.25934634,0.592915225,0.1006065,2024-01-24
0.009300671,0.086262779,0.136336924,0.803075677,0.629087378,0.352957635,0.392949002,0.113396995,0.077260785,0.92761447,2024-01-24
0.70671926,0.678011282,0.263092888,0.738248428,0.793308235,0.578143459,0.363233258,0.470130482,0.427628464,0.272824372,2024-01-24
0.37313318,0.518547647,0.265420268,0.039994108,0.385240569,0.327161519,0.089801997,0.022132642,0.536550971,0.047806929,2024-01-24
0.850757551,0.145163025,0.040311442,0.539061165,0.060871922,0.248322093,0.545814113,0.986802081,0.934164765,0.600792734,2024-01-24
0.350773117,0.185597235,0.004329784,0.178824203,0.717136942,0.632183875,0.581927372,0.510332568,0.716313393,0.78797471,2024-01-24
0.442717241,0.592079661,0.9908497,0.620867737,0.130946483,0.9097395,0.595755613,0.314599222,0.247497441,0.573499737,2024-01-24
0.601249974,0.398746288,0.995024727,0.362849676,0.608581666,0.607227984,0.039543332,0.885755648,0.724601887,0.387526166,2024-01-24
0.087708497,0.005758254,0.383274783,0.657344588,0.258841271,0.722832276,0.638883237,0.875910711,0.596327929,0.122723446,2024-01-24
0.302595528,0.397189529,0.774569799,0.802498567,0.318217279,0.688184089,0.406557083,0.894817222,0.419634957,0.489507148,2024-01-24
0.774111704,0.398815229,0.157572156,0.571797071,0.499336449,0.64635195,0.891362735,0.425087381,0.65705489,0.187106873,2024-01-24
0.333628673,0.002574445,0.630580333,0.35008167,0.157943158,0.22445112,0.180001469,0.403837113,0.054297765,0.166595838,2024-01-24
0.180178444,0.878516732,0.297697795,0.626799536,0.036835556,0.667645805,0.444948924,0.731094594,0.012220265,0.098747159,2024-01-24
0.629462233,0.539401271,0.130901332,0.508323203,0.004157852,0.138810967,0.22730899,0.675542505,0.271788364,0.230096895,2024-01-24
0.064755375,0.443839466,0.862890669,0.884579391,0.698306804,0.910553712,0.762571363,0.531960293,0.051088754,0.101460713,2024-01-24
0.26347748,0.11882251,0.050844345,0.673113741,0.246183974,0.812046158,0.753461686,0.564204433,0.358583206,0.519133184,2024-01-24
0.669421437,0.106038209,0.557979015,0.938529197,0.565242808,0.38933494,0.16857552,0.370471179,0.268598417,0.921649084,2024-01-24
0.503876171,0.502463407,0.71716318,0.052768797,0.297963496,0.355023405,0.421973512,0.725915452,0.703562394,0.389103172,2024-01-24
0.232219565,0.311448442,0.825211184,0.691625122,0.884997138,0.299759752,0.072263318,0.306574243,0.996910649,0.08045336,2024-01-24
0.302882491,0.410479424,0.470781712,0.475289111,0.013273719,0.106677464,0.303380459,0.923488018,0.673581277,0.608318455,2024-01-24
0.669351568,0.436007672,0.257621591,0.590394538,0.646584067,0.289151498,0.998332621,0.367505854,0.930038513,0.269815312,2024-01-24
0.887211264,0.045188776,0.746682248,0.54878921,0.09978824,0.832099925,0.572834074,0.829173167,0.39175595,0.363100618,2024-01-24
0.572633645,0.36557778,0.043958256,0.978121569,0.352858444,0.201788914,0.220025442,0.007722671,0.785985031,0.700385341,2024-01-24
0.489359751,0.345322349,0.409192021,0.404245454,0.966093571,0.069820341,0.008942448,0.73183359,0.875023599,0.017107926,2024-01-24
0.442019627,0.04085411,0.716823794,0.791106993,0.273911295,0.223846732,0.866741183,0.564757061,0.134129749,0.369717977,2024-01-24
0.140289813,0.030166796,0.809870571,0.953819539,0.590118367,0.514879046,0.92171153,0.211686383,0.99452139,0.74616072,2024-01-24
